55,57,70
278,291,285
352,361,394
59,80,89
412,464,540
11,12,10
3,5,7
493,490,530
123,140,136
673,796,763
275,314,331
8,7,5
23,16,21
63,91,105
518,571,655
2572,2910,3120
12,14,18
49,29,42
473,540,611
106,125,128
423,461,532
482,526,556
11,5,10
245,285,299
58,59,60
444,482,546
370,376,398
514,540,561
313,350,384
24,28,31
395,476,461
376,417,407
42,53,38
672,683,782
8,9,11
27,18,29
6,3,3
20,26,13
445,498,498
11,14,14
19,17,23
420,464,498
96,78,112
35,40,31
23,27,34
634,686,743
196,211,247
157,174,193
172,175,211
114,133,96
4,7,4
903,941,1093
0,1,0
57,65,44
504,610,619
2,0,0
0,1,0
48,51,45
151,162,196
393,442,472
365,416,421
283,320,339
2,2,2
2,4,3
332,395,402
19,14,22
1,1,1
16,16,10
1,1,5
49,51,56
203,250,282
487,521,577
43,42,52
184,217,247
1,0,0
1,0,2
4,9,5
1,0,0
0,1,0
778,830,921
27,37,30
114,132,146
4,8,6
19,12,19
185,205,194
295,305,397
126,129,159
1916,2214,2203
643,716,837
30,33,36
1,1,0
173,178,180
2,6,3
25,35,32
21,33,24
1163,1352,1489
21,16,24
20,26,15
26,41,49
99,96,121
188,180,200
2,1,2
2,0,0
1,1,3
1,0,0
4,3,3
4,6,2
1,2,1
2,9,6
347,432,413
6,3,6
2,0,4
108,96,103
151,187,177
156,154,173
146,125,155
39,58,58
34,22,30
0,0,1
38,44,41
0,3,0
17,27,21
0,2,2
54,64,82
18,16,18
8,10,17
1,7,5
3,2,2
6,3,9
0,1,2
0,0,1
6,10,9
920,1051,1175
17,21,20
0,1,0
2,3,3
6,7,1
5,4,0
326,431,409
11,18,25
1077,1190,1258
489,480,554
428,451,503
114,118,143
38,70,66
70,73,70
106,106,120
11,12,10
69,84,88
5,12,6
12,15,17
7,6,6
780,833,914
5,16,12
21,27,18
3,4,6
289,347,373
61,75,88
47,49,47
13,17,10
0,1,0
108,89,102
190,208,225
3,0,0
6,12,12
147,184,182
55,69,61
509,606,581
1,9,6
24,36,32
671,777,824
183,212,221
1,3,8
18,25,30
670,787,823
490,466,493
218,221,277
4,9,6
98,109,123
461,531,524
51,76,76
169,202,205
144,144,161
73,81,75
198,215,220
1087,1363,1453
61,64,81
103,110,130
997,1241,1364
2898,3211,3422
817,909,968
122,151,146
41,37,46
901,1127,1107
1230,1359,1397
23,40,23
66,97,96
274,291,326
147,176,147
484,544,574
0,0,1
1,1,1
7,6,6
624,629,759
3620,3877,4188
3131,3367,3736
391,441,441
151,219,186
672,762,811
10,17,9
61,73,78
127,160,142
49,71,63
3,1,2
5,4,10
146,125,160
87,103,115
39,51,50
131,151,150
30,21,23
83,86,112
60,62,73
70,93,85
56,70,79
394,471,483
173,211,194
0,3,0
1,0,2
1,0,0
11,21,20
0,1,3
1054,1191,1333
238,259,254
1,4,0
7209,7916,8633
1,1,1
115,137,166
371,462,450
828,933,1051
1398,1536,1680
33,46,51
79,95,83
1,0,1
632,677,736
330,354,375
19,16,21
48,70,55
16,26,11
4,3,0
8,10,3
14,14,20
558,648,639
305,363,414
887,1034,1058
274,304,386
328,372,385
0,0,1
132,134,147
8,4,6
153,209,212
740,827,874
320,343,407
35,45,35
222,224,256
56,58,63
17,16,24
7,10,12
1,1,0
0,0,1
13,15,10
10,10,15
9,15,10
4,3,2
5,2,5
153,189,200
1,1,1
4,6,0
6,7,11
2,2,4
12,27,25
179,169,175
0,0,1
0,0,1
16,30,34
75,74,85
101,132,115
503,550,645
259,267,318
757,828,873
5,7,4
4,2,5
622,830,841
3,3,3
646,630,723
346,386,471
30,29,21
220,247,255
761,857,922
400,424,468
40,49,38
231,279,282
1,4,1
4,6,4
283,303,302
16,22,23
13,14,18
8,7,8
317,371,391
265,313,332
4,4,8
292,358,351
129,155,167
93,96,120
23,17,23
24,21,14
107,139,145
5,4,3
132,144,139
2,2,3
473,546,616
15,21,12
9,9,9
0,0,3
130,145,170
113,131,127
94,107,104
416,472,497
311,374,409
1,0,2
30,38,33
0,3,2
11,6,12
0,1,0
660,712,787
16,24,20
563,552,552
61,59,58
4,5,0
352,362,405
640,754,746
6,6,12
18,24,24
1690,1944,2042
7,10,10
3,2,1
118,124,154
168,174,178
2,2,3
19,11,13
87,109,105
610,668,728
4,12,4
7,3,9
4,3,3
0,1,3
0,2,1
2,0,1
2866,3388,3667
1,1,3
0,0,1
10,5,8
4,8,8
6,4,6
17,16,10
12,11,13
3287,3813,3826
44,49,57
0,1,0
0,0,1
565,619,707
101,131,138
1644,1803,2019
31,47,49
2796,2959,3214
1094,1207,1389
224,263,274
98,92,115
340,381,407
191,221,217
238,278,261
20,32,26
208,252,249
2117,2414,2585
1,2,3
40,51,41
93,94,120
2,3,3
23,17,25
0,0,1
190,222,215
166,180,171
42,30,26
16,7,14
60,83,90
2392,2665,2849
1695,1887,1920
2,5,3
2,12,11
57,42,46
29,34,42
774,926,917
1,2,1
2,1,4
3,3,1
153,180,196
217,299,323
1151,1280,1412
22,22,35
89,102,93
81,106,123
141,150,156
101,73,92
1249,1445,1527
101,104,114
281,292,336
25,21,21
30,32,36
428,570,537
15,6,11
565,582,668
4806,5241,5667
1342,1549,1673
8,5,1
5,3,5
0,0,1
1,0,1
1,1,0
2,3,1
3,0,1
0,0,1
108,121,163
237,279,263
0,1,1
21,31,38
705,850,917
2949,3360,3697
17,19,16
2,2,4
481,553,613
237,311,307
914,979,1036
860,895,978
6,4,5
1205,1374,1520
319,359,348
630,675,696
28,40,32
0,2,0
10,10,5
8,13,9
6,7,8
2,4,2
104,108,112
0,0,1
11,14,13
0,0,1
1,1,0
3,4,1
54,51,57
4,3,6
1,1,3
1,0,1
3,0,1
23,25,26
0,0,1
1,0,1
3,2,5
341,375,402
445,498,543
51,52,48
98,116,126
3,4,2
485,524,542
6,8,2
18,22,25
2,1,1
3,5,5
32,43,39
134,135,167
82,90,105
405,409,432
82,71,107
124,141,157
64,63,81
555,635,651
121,130,172
266,329,382
49,56,48
4,5,8
3,5,4
1,2,0
30,33,31
28,32,25
18,18,24
6,10,6
74,68,81
36,46,54
92,109,130
0,2,0
328,358,383
13,23,24
2,0,0
14,5,16
0,2,0
79,92,88
6,13,9
286,320,329
1984,2122,2363
55,57,57
19,22,23
367,352,947
1,1,3
9,10,12
2,0,1
1,0,0
826,886,1054
354,466,469
131,144,180
29,38,20
204,249,283
2357,2680,2761
1720,1923,2051
14,21,19
86,137,149
186,224,222
0,3,4
451,479,539
355,389,400
319,362,317
74,92,85
67,77,85
0,1,1
7,8,9
28,24,36
33,33,41
89,106,107
72,67,72
530,621,643
2506,3051,3135
1004,1065,1202
76,92,93
109,123,126
133,160,181
32,42,51
74,111,110
150,197,194
161,186,175
100,106,126
23,22,43
437,459,514
3,14,8
26,24,29
22,38,40
5,5,8
5,13,11
0,1,0
0,0,1
5,13,15
1,1,1
14,16,20
9,10,10
51,54,58
5,6,0
223,240,270
319,394,411
164,206,191
305,349,387
539,577,601
176,182,189
7,4,12
73,64,87
12,8,15
1,5,3
4,5,1
717,827,902
643,686,776
4,6,7
11,8,7
1430,1554,1565
223,222,268
411,483,496
3,2,7
20,21,24
7,3,4
819,964,1020
3,3,7
3,1,3
50,70,64
9,11,12
102,117,151
308,338,382
2,2,4
13,25,18
79,88,108
371,404,414
0,0,1
2,3,5
1,4,4
8,4,5
596,684,721
2371,2499,2828
0,4,4
100,118,115
4,4,8
0,1,3
0,0,1
40,52,42
66,56,76
18,31,33
194,221,251
1,1,0
990,1081,1092
171,210,214
0,1,0
117,137,132
69,83,67
162,160,184
407,486,511
11,8,11
321,365,411
755,878,865
429,467,537
36,39,43
75,106,83
477,546,553
461,486,538
26,28,29
7,8,8
7,3,3
6,22,21
14,19,11
495,529,533
796,865,915
481,506,542
32,56,66
99,96,125
108,131,151
42,45,53
11,19,15
32,34,45
933,1018,1159
284,341,358
44,59,58
4,5,4
6,10,6
23,16,23
294,342,340
1,0,1
93,97,111
1829,1956,2092
44,47,52
1,0,1
1,0,0
12,17,10
4,3,1
624,699,720
370,475,470
409,394,422
823,835,972
1,0,1
11,13,15
0,0,1
34,49,52
132,146,148
239,257,268
363,415,450
118,144,190
493,554,577
0,1,2
875,995,1054
12,14,17
8,1,4
13,17,10
753,859,897
330,367,424
989,1127,1232
1,1,1
6,5,4
10,14,13
2,2,0
1,0,0
6,3,5
11,6,16
427,489,589
17,16,19
151,168,147
0,1,0
620,782,819
2,1,2
1,0,0
0,3,2
0,0,2
199,227,226
2,2,0
238,263,291
119,163,214
2,6,3
7,5,2
173,184,243
458,509,566
18,15,12
77,81,96
0,0,1
24,15,24
487,599,682
895,1038,1099
1,0,0
437,456,545
1604,1757,1904
153,158,154
262,280,315
249,251,277
16,15,19
0,1,1
204,237,250
17,12,17
216,208,253
31,33,37
67,83,67
361,389,456
5,14,11
1005,1132,1264
409,472,504
1,2,3
33,45,35
1,0,3
2,1,4
0,1,0
2,3,1
42,51,49
199,217,227
362,364,437
1354,1553,1583
262,276,260
946,1036,1091
156,182,224
171,137,183
0,6,2
1,1,1
90,106,142
7,11,7
317,378,374
2,3,2
22,34,35
3198,3573,3956
1027,1161,1263
2,1,0
1,0,0
9,13,10
1090,1195,1361
0,1,0
10,13,12
6,10,3
2,0,1
456,499,550
4,4,8
6,5,9
267,335,349
159,144,175
499,546,658
4,2,1
160,196,216
1,2,0
0,1,1
17,12,16
472,515,556
49,67,66
0,4,3
2,2,0
24,30,27
0,0,1
30,26,27
212,237,248
44,35,43
1,1,0
341,338,323
24,11,12
2,3,3
362,354,453
3,1,0
4,2,1
165,225,193
1,2,2
1745,881,1615
0,4,1
1,0,0
23,34,30
201,249,274
17,21,26
1,3,4
17,13,20
15,14,18
2,2,6
25,37,41
9,15,14
33,50,38
16,22,18
5,4,5
29,46,33
10,10,5
0,0,2
124,193,173
1,4,3
4,6,7
95,103,122
6,7,3
3,1,2
1,3,4
40,20,38
1,0,1
1,4,2
0,1,1
147,164,182
5,5,3
37,42,38
8,11,7
1,0,2
62,71,50
0,1,0
0,0,1
19,18,20
89,70,102
33,17,22
2,12,5
3,2,0
133,197,197
96,110,107
1,1,0
116,145,130
26,18,28
8,20,14
2,2,4
1,1,1
4,3,8
17,17,22
3,4,4
872,1054,1080
5,5,4
135,178,164
1,3,2
1,1,1
1,3,0
32,31,29
1,1,3
5,2,2
4,3,5
69,77,69
0,0,1
0,1,0
1,2,1
1,10,8
40,26,44
5,11,9
3,4,4
41,43,49
2,0,2
0,0,2
16,14,21
2,1,0
15,20,18
5,4,4
0,2,3
2,0,0
1,0,1
0,1,0
10,14,10
0,1,1
0,6,1
0,1,0
23,28,25
2,0,1
74,69,88
1,2,0
23,25,26
0,0,1
0,3,4
2,1,1
2,5,1
3,5,3
10,16,12
5,5,1
318,357,348
0,1,0
0,1,1
68,75,88
1,3,1
1,1,0
8,5,8
0,2,2
0,1,0
1,2,1
4,7,6
2,1,1
4,2,7
0,2,0
1,0,3
4,1,3
1,0,5
5,5,10
0,1,0
0,1,0
0,0,1
4,6,4
0,1,2
3,2,10
7,3,3
1,0,0
2,2,1
0,2,0
1,0,1
0,1,0
240,255,247
2,0,2
0,2,5
0,0,1
1,1,7
1,3,3
8,11,11
4,3,3
0,0,1
0,0,1
0,0,1
0,1,0
4,4,8
2,2,7
0,1,0
0,2,1
4,7,6
2,3,7
1,0,1
0,0,1
0,0,1
2,0,0
0,6,2
1,0,0
3,5,6
4,1,5
1,0,0
1,1,1
0,2,2
18,25,16
1,0,1
0,2,2
1,0,0
1,2,2
1,0,1
11,11,6
0,0,2
1,0,1
1,0,1
1,0,0
5,11,7
1,0,1
3,11,6
6,9,8
83,84,102
26,38,33
62,92,76
1,1,0
145,173,205
101,93,105
0,2,1
4,2,0
0,1,0
3,0,0
0,1,4
1,0,0
3,2,3
1,0,0
1,1,1
1,1,1
810,977,751
0,1,0
1,0,0
1,0,3
0,1,0
7,8,14
3,1,0
17,12,15
7,3,7
3,6,7
7,5,5
3,3,5
2,6,1
312,311,314
13,16,14
0,3,5
0,0,1
9,8,1
3,3,4
102,121,165
2,3,0
1,0,0
1,0,1
0,1,0
7,11,6
0,0,2
1,0,0
0,1,1
0,1,1
14,22,20
0,1,1
5,3,8
0,0,1
3,1,4
0,2,0
66,96,78
1,5,2
0,0,1
0,2,1
1,0,2
2,1,2
1,1,1
2,1,0
0,1,0
1,0,0
1,0,2
1,0,0
0,1,0
2,2,1
4,4,1
1,0,1
3,0,0
0,1,0
0,1,1
0,0,2
1,2,2
0,3,4
0,0,1
3,3,3
1,0,0
1,0,0
0,2,1
0,1,0
1,0,0
1,0,0
0,0,1
2,4,3
28,32,33
1,1,1
4,13,27
1,3,4
0,2,0
1,2,6
19,15,17
1,0,0
55,21,12
12,21,11
2,2,0
54,45,43
12,13,16
0,1,2
54,63,74
0,2,0
0,1,0
2,2,7
6,9,7
1,5,1
118,98,130
16,7,15
0,3,0
0,3,0
1,0,1
0,0,1
0,3,4
8,10,10
21,21,21
60,59,60
0,1,1
2,5,4
0,1,0
0,0,3
0,0,1
11,7,8
2,1,2
6,6,7
0,0,1
0,0,1
1,9,2
4,3,1
1,0,0
0,0,1
0,1,0
1,0,0
0,2,0
13,10,10
3,5,3
4,3,5
0,0,1
0,0,1
2,0,1
0,1,0
0,2,1
9,27,22
1,0,0
5,5,3
1,0,1
2,5,7
0,0,2
0,0,1
4,4,9
43,60,60
8,20,11
18,28,27
2,2,5
2,6,2
0,1,0
0,2,0
3,4,4
1,0,0
0,0,1
0,1,0
2,0,2
10,11,7
28,31,38
2,10,4
2,0,1
3,2,1
0,2,2
2,0,1
0,1,1
1,1,0
2,1,3
7,8,4
0,1,0
411,409,505
38,41,44
67,85,97
194,216,219
2,4,3
116,147,138
8,1,6
1,0,0
0,1,0
2,0,2
0,1,0
77,79,66
4,3,1
2,3,1
0,1,1
0,3,0
1,2,0
2,1,0
0,1,1
19,15,15
31,28,36
1,0,1
1,1,0
64,77,78
0,1,0
2,0,0
1,0,0
22,21,24
1,2,2
2,1,5
1,1,1
3,3,1
0,1,1
1,0,0
11,12,7
0,1,0
0,2,2
3,5,7
0,1,1
20,13,5
1,0,0
1,0,0
6,6,7
2,2,4
1,0,0
0,0,1
0,0,1
0,1,0
1,1,2
3,8,2
1,4,4
1,0,0
4,3,1
2,1,1
4,1,1
14,18,21
1,3,0
6,4,6
1,1,2
0,0,3
0,3,2
3,4,4
1,1,2
1,0,0
0,1,2
0,0,1
1,0,0
1,2,2
1,1,0
3,2,2
0,0,1
2,0,1
5,12,8
1,3,0
0,1,4
0,1,0
0,0,1
8,4,6
0,10,0
0,1,0
9,11,6
1,1,0
1,4,1
0,0,1
2,0,0
0,0,4
0,0,1
3,1,1
23,36,38
5,4,5
0,1,3
1,0,0
0,2,2
1,0,0
913,1119,1164
22,21,19
1,0,0
1,4,4
2,6,5
22,33,24
1,1,0
0,1,0
8,6,10
1,3,0
17,38,29
11,9,15
15,22,22
170,185,166
0,0,1
0,1,0
78,100,104
0,1,0
9,12,10
1,0,1
0,0,1
2,1,1
1,4,5
1,2,2
0,1,0
0,1,0
0,0,2
16,32,26
0,2,0
2,1,1
1,0,0
2,0,2
2,0,0
1,1,0
0,0,1
781,972,936
3,0,1
26,29,33
2,1,3
1,3,4
0,1,0
1,0,0
2,4,2
0,0,1
0,0,1
1,0,0
3,2,1
2,2,5
1,4,0
0,1,0
8,20,17
3,7,10
0,1,1
1,2,2
0,1,2
0,1,1
2,0,1
2,3,1
1,0,1
1,2,2
0,1,0
0,1,0
7,6,3
0,1,0
1,2,1
3,1,2
6,8,9
68,53,75
0,0,1
0,3,1
1,0,0
0,6,3
0,3,2
0,0,3
4,2,2
1,0,0
5,13,7
0,2,0
5,3,1
1,3,1
0,2,0
1,1,0
0,1,1
1,1,1
0,2,1
4,3,2
0,1,1
10,14,12
1,0,2
0,0,1
0,0,1
0,1,0
35,46,37
0,2,1
3,4,1
0,1,5
0,0,1
1,3,2
0,0,1
3,2,3
3,3,7
0,1,0
0,2,0
0,0,1
2,1,0
30,47,34
8,6,10
18,23,12
15,4,7
0,0,1
1,1,0
1,7,6
1,1,0
5,4,4
0,1,0
1,1,2
9,6,5
3,1,0
19,20,25
15,12,12
3,0,3
0,4,2
34,53,51
5,0,3
9,6,6
0,3,1
0,1,1
519,581,675
15,23,33
747,880,843
1,0,1
0,2,1
0,0,1
0,1,1
3,6,4
0,4,2
0,1,2
0,1,0
13,10,20
5,2,4
14,12,11
3,2,3
1,1,0
0,1,3
6,3,1
0,2,0
11,4,6
34,47,54
0,1,0
0,0,1
0,1,1
0,1,1
0,1,0
22,17,29
3,4,2
2,1,2
17,31,18
6,10,9
28,17,22
160,167,181
0,0,1
48,54,58
1,4,2
1,1,1
64,85,92
1,1,0
0,0,2
1,0,2
1,0,0
0,3,0
11,9,14
1,0,0
15,16,17
0,1,1
0,1,2
8,5,8
0,1,0
0,0,1
4,3,5
0,0,1
0,1,2
1,0,0
0,1,0
1,2,1
1,0,0
0,1,0
19,33,21
0,0,1
1,0,0
2,3,0
0,0,1
1,1,1
1,2,0
4,3,10
176,170,192
0,0,1
0,0,1
15,16,21
173,164,190
26,38,54
0,1,3
2,0,6
8,13,18
0,1,2
10,5,12
1,0,0
0,0,1
0,0,1
0,0,1
92,91,98
1,0,2
3,3,4
1,0,0
0,1,0
1,1,1
2,6,4
18,14,9
0,0,1
2,0,1
0,0,2
1,1,1
106,106,103
1,2,2
34,40,32
0,0,1
0,0,1
0,1,2
3,2,4
7,6,10
1,0,2
7,5,7
4,2,3
0,0,1
3,3,3
1,1,0
1,0,0
19,25,27
1,2,2
1,0,3
0,1,2
3,3,7
3,2,3
2,1,3
0,1,1
3,1,3
1,2,0
11,8,9
0,1,0
5,7,9
1,0,1
0,4,8
1,1,0
0,1,0
0,1,0
2,0,1
1,1,1
5,6,6
1,0,0
0,1,1
0,1,0
1,1,1
2,1,1
0,0,1
10,10,9
2,1,2
0,0,1
0,0,1
0,1,1
1,0,2
16,16,13
3,3,3
4,1,2
2,2,0
1,0,1
3,4,1
9,6,9
10,11,6
0,3,1
1,0,0
0,1,0
0,0,1
1,0,0
8,5,5
2,0,0
2,3,4
0,1,0
1,0,0
0,0,1
9,6,6
0,1,0
7,20,16
82,100,78
0,0,1
46,48,55
13,27,15
0,1,1
2,1,2
21,32,27
1,0,0
3,7,3
20,35,27
70,86,99
0,1,0
1,2,3
0,1,1
2,4,1
0,2,0
7,6,6
63,58,59
1,1,3
1,4,2
25,14,31
0,0,1
1,0,0
0,2,2
3,3,2
0,0,1
8,11,14
10,6,6
1,1,1
1,0,0
0,1,0
18,4,21
0,3,1
9,12,5
193,198,257
0,1,0
7,6,11
5,11,5
0,1,0
2,4,1
1,1,0
1,3,2
2,3,2
3,0,2
1,0,0
2,1,2
3,1,0
0,0,1
12,9,9
4,6,3
0,1,0
1,0,0
472,505,613
4,0,1
4,8,5
4,1,5
8,14,9
437,447,462
1,0,2
19,23,26
1,0,1
0,1,0
0,0,1
1,0,0
0,2,1
4,8,3
2,5,0
1,0,0
1,0,0
1,1,0
25,32,29
15,14,14
0,0,1
0,1,0
0,0,1
14,12,18
5,2,5
7,7,10
0,0,2
2,1,1
0,1,0
3,8,6
1,1,3
1,0,1
8,6,6
155,199,180
2,0,1
3,1,3
0,1,0
5,10,7
0,0,1
0,0,1
14,16,17
1,2,0
1,0,0
15,17,20
0,1,1
1,1,0
0,1,1
157,156,173
10,9,12
1,0,0
9,8,6
1,1,0
0,2,1
0,1,0
0,0,1
0,0,1
158,135,188
1,0,0
221,261,268
0,0,1
0,0,1
3,3,1
1,0,0
2,1,2
0,1,0
6,9,7
3,2,1
30,30,27
2,0,2
1,0,0
2,2,4
0,1,0
0,0,1
0,0,1
58,56,68
1,0,0
5,4,5
1,1,0
1,1,1
2,0,1
0,1,0
0,0,1
1,1,1
1,2,2
5,2,7
1,1,1
1,3,3
0,0,1
0,1,0
1,1,0
1,1,0
7,4,6
34,47,62
3,0,1
1,2,1
8,5,14
0,0,2
1,4,2
3,2,2
1,0,0
71,96,90
0,0,1
0,0,2
1,0,1
2,0,0
2,1,0
0,0,1
3,2,2
4,6,4
1,0,2
2,4,3
1,1,1
5,3,6
130,125,147
7,2,1
3,0,0
70,64,73
0,1,0
0,2,0
89,114,111
1,0,1
1,0,0
21,26,27
1,0,0
24,19,14
68,54,68
1,0,2
0,0,2
0,0,1
445,539,532
25,30,38
1,1,0
2,2,2
28,34,42
59,49,45
0,1,1
0,0,1
39,49,67
37,43,43
26,24,23
0,1,0
11,4,9
4,3,4
121,127,147
6,12,6
1,0,0
0,2,1
10,12,31
1,0,4
2,4,2
0,1,1
1,2,1
1,0,0
1,1,0
2,4,4
0,0,2
0,0,2
0,1,0
0,1,0
2,7,4
0,1,0
28,24,19
0,1,0
18,17,24
1,0,1
14,11,15
8,1,7
2,2,2
43,50,45
1,0,0
2,2,0
72,83,82
3,0,2
0,3,2
5,7,5
3,2,3
9,13,4
74,80,85
0,1,0
58,54,66
9,9,9
3,6,5
3,3,2
17,14,11
2,0,1
0,2,1
0,1,0
11,23,26
3,2,2
0,1,0
10,9,10
0,0,2
1,1,0
2,4,7
0,1,0
12,19,17
0,2,0
5,8,7
2,2,2
1,0,1
8,6,6
7,1,2
0,0,1
4,10,1
1,0,0
4,6,7
1,0,0
0,0,1
78,81,96
4,6,7
2,1,0
0,0,1
2,4,5
5,6,14
1,1,4
0,0,1
2,1,1
1,2,0
15,16,17
0,2,1
2,7,7
0,1,0
1,3,0
0,1,0
29,28,26
4,3,3
1,0,2
11,5,16
1,2,1
24,21,35
55,75,74
2,0,0
27,23,47
6,10,9
0,0,3
2,2,3
15,11,10
2,3,9
5,6,2
0,0,1
1,2,1
1,2,1
2,1,2
43,39,54
0,1,0
112,119,113
1,0,0
0,2,0
3,1,2
41,50,62
2229,2422,2645
4,2,1
18,31,41
1,3,4
1,0,0
2,4,4
2,1,2
34,36,38
1,0,0
2,2,2
13,7,9
19,4,12
1,0,0
151,177,185
3,1,0
1,1,1
0,1,0
5,4,3
0,0,2
0,0,1
1,0,0
0,0,1
6,1,1
1,0,0
3,1,1
1,0,0
0,1,0
0,2,1
1,0,1
13,12,15
1,1,1
0,1,0
4,7,8
7,7,8
2,0,0
2,1,0
1,0,2
2,1,0
11,7,13
0,1,0
11,10,13
1,0,0
1,0,1
0,1,1
0,1,0
1,0,0
1,3,3
13,11,19
0,0,1
1,1,0
1,0,0
2,0,0
2,2,2
1,0,0
0,4,0
4,6,11
0,2,0
9,14,12
0,2,1
0,1,0
10,2,2
2,4,5
6,7,5
2,4,3
1,0,1
7,8,7
4,8,8
0,0,2
0,2,0
1,4,1
8,3,4
0,3,0
47,43,64
0,1,0
1,0,3
1,2,2
0,1,1
2,2,0
1,0,1
1,0,1
2,3,0
1,0,1
0,0,1
20,35,38
4,2,2
3,2,5
0,1,1
0,0,1
2,3,0
0,0,2
3,1,3
5,4,2
1,0,1
0,0,1
1,0,1
1,0,0
1,2,0
0,0,1
0,0,1
18,21,16
1,0,2
1,0,1
1,0,0
0,0,1
0,2,1
3,2,2
7,2,5
1,2,2
279,306,324
2,0,1
1,0,0
78,99,92
2,0,0
0,2,0
4,3,2
0,2,2
1,0,0
1,0,1
0,2,2
0,0,1
1,0,1
0,1,2
0,0,1
0,3,0
1,0,0
1,0,1
1,1,0
11,16,23
27,29,21
0,0,1
101,95,120
2,0,1
0,1,0
4,3,5
1,3,0
1,0,0
1,6,8
2,1,1
10,17,19
1,1,0
1,1,1
9,11,20
1,2,1
1,1,1
0,0,1
1,0,1
1,0,0
3,4,4
0,1,1
4,8,3
1,2,2
7,3,7
7,6,9
0,0,4
1,0,0
7,3,5
0,0,1
1,0,0
2,1,3
5,6,6
3,1,2
2,0,0
1,4,3
40,22,45
0,1,0
1,1,4
0,1,3
0,0,1
2,1,5
35,46,54
1,1,2
0,2,4
4,7,7
0,0,1
0,0,3
2,2,2
1,0,0
1,2,0
59,56,73
84,84,78
2,5,4
0,1,1
153,159,209
0,2,0
22,22,23
2,5,4
1,1,0
0,1,1
2,1,2
0,4,3
2,1,1
85,108,97
1,2,2
1,2,0
1,0,1
0,0,1
0,1,2
49,50,67
0,1,0
0,0,1
12,15,14
34,30,28
0,1,0
3,4,3
0,3,1
1,0,0
1,0,1
1,5,6
1,0,0
0,1,0
6,4,6
0,0,1
2,2,1
0,1,1
0,1,0
1,1,0
4,4,3
1,0,2
1,2,1
1,0,0
1,0,1
73,70,61
1,0,0
0,2,0
0,1,0
1,6,2
65,86,72
1,1,0
7,5,9
10,8,17
0,1,0
2,2,3
33,78,51
3,5,8
0,1,0
32,37,34
5,12,7
0,1,1
7,2,0
61,41,72
4,11,6
1,0,0
114,98,136
78,67,75
5,11,13
1,0,0
128,220,206
34,31,34
0,1,0
1,3,0
2,3,3
22,23,41
0,0,1
0,1,0
48,69,83
39,50,55
2,1,3
3,0,0
0,2,0
10,6,12
3,4,4
0,1,0
4,7,5
1,2,1
1,0,2
4,0,3
1,3,1
1,0,1
4,2,2
12,12,14
2,2,2
22,34,30
0,0,1
2,1,3
32,46,36
2,1,2
42,51,43
37,34,38
1,0,0
0,1,2
6,1,2
4,1,6
3,1,1
17,19,23
60,54,76
3,0,1
45,49,57
1,0,0
3,2,5
2,0,5
1,1,3
32,19,30
1,1,2
5,5,5
0,1,0
0,2,0
4,4,5
14,0,0
4,2,1
7,12,11
4,1,0
125,112,138
5,13,28
2,0,0
18,29,21
3,0,0
0,2,0
0,0,1
0,1,0
1,0,0
0,4,0
192,201,233
0,0,1
7,6,5
0,0,2
13,8,30
0,0,1
3,3,1
0,1,1
57,65,60
6,7,7
0,1,0
0,1,0
1,0,0
16,22,23
1,2,3
0,1,0
1,1,1
19,21,35
28,34,46
1,0,0
1,0,1
4,3,2
5,2,7
1,0,0
2,4,2
0,0,1
1,4,3
0,0,1
1089,1227,1386
0,2,3
1,0,0
38,50,47
0,2,0
0,0,1
7,7,6
0,0,1
25,24,47
0,1,0
2,2,1
1,0,1
3,3,2
0,0,3
9,14,17
0,2,0
2,0,0
0,1,0
0,1,0
4,5,4
8,7,12
3,7,8
1,3,0
1,1,0
0,1,1
0,0,1
0,1,0
0,1,0
0,0,1
1,0,0
8,8,4
1,0,0
2,1,0
0,1,1
14,14,7
0,0,1
0,1,0
1,2,0
1,1,1
0,0,1
1,0,2
7,7,8
0,1,0
4,8,8
1,1,1
5,2,5
1,0,1
2,0,0
1,1,0
0,0,1
1,1,0
0,2,0
0,1,2
0,0,1
2,2,3
0,2,0
9,11,6
1,1,2
2,0,2
1,2,2
1,0,0
9,9,14
11,8,6
0,1,0
1,1,0
0,1,0
17,12,16
2,0,0
0,1,2
3,2,4
0,0,1
1,0,0
1,0,1
116,136,147
1,0,1
0,1,0
0,0,1
0,0,1
1,0,2
0,0,1
2,6,4
8,8,11
0,2,1
0,0,1
1,2,0
0,0,1
0,0,1
0,1,0
6,3,7
0,1,1
1,2,1
0,1,0
23,17,12
0,0,1
2,1,2
94,100,93
0,1,0
9,10,7
5,8,5
10,10,7
0,2,0
4,11,5
12,10,13
3,2,1
23,26,25
0,1,0
1,0,0
0,0,2
0,1,0
0,1,0
5,5,2
1,0,0
0,1,0
0,0,3
1,1,1
0,1,0
0,3,1
0,0,1
3,4,3
0,0,1
33,32,29
0,1,1
1,2,1
4,2,1
0,1,0
2,3,3
1,0,0
101,140,122
1,1,1
1,0,0
0,3,1
0,1,0
1,0,2
41,71,58
2,0,0
0,1,0
0,3,1
1,1,0
1,0,0
0,1,1
0,3,0
1,0,0
7,11,6
0,0,1
0,0,1
14,19,9
0,0,2
1,2,0
466,561,619
1,1,2
3,6,12
7,7,6
7,0,5
4,7,6
5,9,6
